Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
8.010,57.420,-8.682,179.764
8.020,57.344,-8.932,179.761
8.030,57.264,-9.182,179.759
8.040,57.183,-9.431,179.758
8.050,57.100,-9.670,179.758
8.060,57.013,-9.919,179.758
8.070,56.924,-10.167,179.760
8.080,56.834,-10.405,179.762
8.090,56.742,-10.642,179.766
8.100,56.645,-10.890,179.770
8.110,56.546,-11.136,179.775
8.120,56.447,-11.372,179.781
8.130,56.343,-11.618,179.788
8.140,56.236,-11.863,179.797
8.150,56.127,-12.107,179.806
8.160,56.016,-12.351,179.816
8.170,55.902,-12.594,179.826
8.180,55.785,-12.837,179.838
8.190,55.667,-13.078,179.851
8.200,55.549,-13.310,179.864
8.210,55.425,-13.551,179.878
8.220,55.299,-13.791,179.893
8.230,55.170,-14.030,179.910
8.240,55.039,-14.269,179.927
8.250,54.906,-14.507,179.945
8.260,54.770,-14.744,179.964
8.270,54.632,-14.981,179.984
8.280,54.492,-15.217,180.004
8.290,54.349,-15.452,180.026
8.300,54.204,-15.686,180.048
8.310,54.056,-15.920,180.071
8.320,53.906,-16.153,180.095
8.330,53.754,-16.385,180.120
8.340,53.599,-16.616,180.146
8.350,53.442,-16.847,180.173
8.360,53.283,-17.076,180.200
8.370,53.121,-17.305,180.228
8.380,52.957,-17.534,180.257
8.390,52.791,-17.761,180.287
8.400,52.623,-17.988,180.317
8.410,52.452,-18.213,180.349
8.420,52.279,-18.438,180.381
8.430,52.103,-18.662,180.414
8.440,51.926,-18.885,180.447
8.450,51.746,-19.108,180.482
8.460,51.564,-19.329,180.517
8.470,51.385,-19.541,180.550
8.480,51.198,-19.761,180.587
8.490,51.009,-19.981,180.624
8.500,50.818,-20.199,180.662
8.510,50.625,-20.416,180.701
8.520,50.429,-20.633,180.740
8.530,50.232,-20.849,180.780
8.540,50.038,-21.055,180.818
8.550,49.836,-21.269,180.860
8.560,49.632,-21.482,180.902
8.570,49.425,-21.694,180.945
8.580,49.223,-21.897,180.985
8.590,49.012,-22.107,181.029
8.600,48.799,-22.317,181.074
8.610,48.584,-22.526,181.119
8.620,48.367,-22.733,181.165
8.630,48.147,-22.940,181.212
8.640,47.926,-23.146,181.259
8.650,47.703,-23.350,181.307
8.660,47.477,-23.554,181.355
8.670,47.250,-23.757,181.404
8.680,47.020,-23.958,181.453
8.690,46.789,-24.159,181.503
8.700,46.556,-24.358,181.554
8.710,46.320,-24.557,181.604
8.720,46.083,-24.754,181.656
8.730,45.844,-24.951,181.708
8.740,45.603,-25.146,181.760
8.750,45.360,-25.340,181.813
8.760,45.115,-25.534,181.866
8.770,44.868,-25.726,181.920
8.780,44.619,-25.917,181.974
8.790,44.369,-26.107,182.029
8.800,44.116,-26.296,182.084
8.810,43.862,-26.484,182.139
8.820,43.606,-26.670,182.195
8.830,43.348,-26.856,182.251
8.840,43.088,-27.040,182.308
8.850,42.827,-27.224,182.365
8.860,42.564,-27.406,182.422
8.870,42.299,-27.587,182.479
8.880,42.032,-27.767,182.537
8.890,41.763,-27.946,182.596
8.900,41.502,-28.116,182.650
8.910,41.230,-28.293,182.709
8.920,40.956,-28.469,182.768
8.930,40.681,-28.643,182.827
8.940,40.403,-28.817,182.887
8.950,40.124,-28.989,182.947
8.960,39.844,-29.160,183.007
8.970,39.562,-29.329,183.068
8.980,39.278,-29.498,183.129
8.990,39.003,-29.658,183.185
9.000,38.716,-29.825,183.246
9.010,38.427,-29.990,183.308
9.020,38.136,-30.154,183.369
9.030,37.845,-30.317,183.431
9.040,37.551,-30.478,183.493
9.050,37.257,-30.639,183.555
9.060,36.960,-30.798,183.617
9.070,36.663,-30.956,183.679
9.080,36.363,-31.112,183.742
9.090,36.063,-31.268,183.804
9.100,35.761,-31.422,183.867
9.110,35.457,-31.575,183.929
9.120,35.153,-31.726,183.992
9.130,34.846,-31.877,184.055
9.140,34.539,-32.026,184.118
9.150,34.230,-32.173,184.180
9.160,33.920,-32.320,184.243
9.170,33.608,-32.465,184.306
9.180,33.295,-32.609,184.369
9.190,32.981,-32.752,184.432
9.200,32.666,-32.893,184.495
9.210,32.349,-33.034,184.558
9.220,32.031,-33.172,184.621
9.230,31.712,-33.310,184.684
9.240,31.391,-33.446,184.747
9.250,31.070,-33.581,184.809
9.260,30.759,-33.709,184.867
9.270,30.434,-33.841,184.930
9.280,30.109,-33.973,184.993
9.290,29.782,-34.102,185.055
9.300,29.455,-34.231,185.118
9.310,29.126,-34.358,185.180
9.320,28.796,-34.484,185.242
9.330,28.477,-34.603,185.300
9.340,28.144,-34.726,185.362
9.350,27.811,-34.848,185.424
9.360,27.476,-34.968,185.485
9.370,27.141,-35.088,185.547
9.380,26.804,-35.205,185.608
9.390,26.479,-35.316,185.665
9.400,26.140,-35.432,185.726
9.410,25.801,-35.546,185.787
9.420,25.460,-35.658,185.847
9.430,25.119,-35.769,185.908
9.440,24.776,-35.879,185.968
9.450,24.433,-35.987,186.028
9.460,24.089,-36.094,186.088
9.470,23.744,-36.199,186.147
9.480,23.398,-36.303,186.206
9.490,23.051,-36.406,186.265
9.500,22.704,-36.507,186.324
9.510,22.356,-36.607,186.382
9.520,22.007,-36.705,186.440
9.530,21.657,-36.802,186.498
9.540,21.307,-36.898,186.555
9.550,20.956,-36.992,186.612
9.560,20.604,-37.085,186.669
9.570,20.251,-37.176,186.725
9.580,19.898,-37.266,186.781
9.590,19.544,-37.354,186.836
9.600,19.190,-37.441,186.891
9.610,18.835,-37.526,186.946
9.620,18.479,-37.610,187.001
9.630,18.123,-37.693,187.055
9.640,17.766,-37.774,187.108
9.650,17.409,-37.854,187.162
9.660,17.050,-37.932,187.214
9.670,16.692,-38.009,187.267
9.680,16.333,-38.084,187.319
9.690,15.973,-38.158,187.370
9.700,15.613,-38.230,187.422
9.710,15.252,-38.301,187.472
9.720,14.891,-38.371,187.522
9.730,14.529,-38.439,187.572
9.740,14.167,-38.505,187.621
9.750,13.805,-38.570,187.670
9.760,13.442,-38.634,187.718
9.770,13.079,-38.696,187.766
9.780,12.716,-38.756,187.813
9.790,12.365,-38.812,187.857
9.800,12.000,-38.870,187.903
9.810,11.635,-38.926,187.949
9.820,11.270,-38.980,187.995
9.830,10.904,-39.034,188.040
9.840,10.538,-39.085,188.084
9.850,10.172,-39.135,188.128
9.860,9.805,-39.184,188.171
9.870,9.438,-39.231,188.214
9.880,9.072,-39.277,188.256
9.890,8.704,-39.321,188.298
9.900,8.337,-39.364,188.339
9.910,7.970,-39.405,188.379
9.920,7.602,-39.444,188.419
9.930,7.234,-39.482,188.458
9.940,6.866,-39.519,188.497
9.950,6.498,-39.554,188.535
9.960,6.130,-39.587,188.573
9.970,5.762,-39.619,188.609
9.980,5.394,-39.650,188.646
9.990,5.026,-39.679,188.681
10.000,4.657,-39.706,188.716
10.010,4.289,-39.732,188.751
10.020,3.921,-39.756,188.784
10.030,3.552,-39.779,188.818
10.040,3.184,-39.800,188.850
10.050,2.815,-39.820,188.882
10.060,2.447,-39.838,188.913
10.070,2.079,-39.855,188.943
10.080,1.711,-39.870,188.973
10.090,1.343,-39.883,189.002
10.100,0.975,-39.895,189.031
10.110,0.607,-39.906,189.059
10.120,0.239,-39.915,189.086
10.130,-0.128,-39.922,189.112
10.140,-0.496,-39.928,189.138
10.150,-0.863,-39.932,189.163
10.160,-1.230,-39.935,189.188
10.170,-1.597,-39.936,189.211
10.180,-1.963,-39.936,189.234
10.190,-2.330,-39.934,189.257
10.200,-2.696,-39.931,189.278
10.210,-3.062,-39.926,189.299
10.220,-3.427,-39.919,189.319
10.230,-3.793,-39.911,189.339
10.240,-4.158,-39.901,189.357
10.250,-4.522,-39.890,189.375
10.260,-4.887,-39.877,189.393
10.270,-5.251,-39.863,189.409
10.280,-5.614,-39.847,189.425
10.290,-5.978,-39.830,189.440
10.300,-6.341,-39.811,189.454
10.310,-6.703,-39.790,189.468
10.320,-7.065,-39.768,189.481
10.330,-7.427,-39.745,189.493
10.340,-7.788,-39.720,189.505
10.350,-8.149,-39.693,189.515
10.360,-8.509,-39.665,189.525
10.370,-8.869,-39.635,189.534
10.380,-9.228,-39.604,189.543
10.390,-9.587,-39.571,189.550
10.400,-9.946,-39.536,189.557
10.410,-10.304,-39.500,189.563
10.420,-10.661,-39.463,189.569
10.430,-11.018,-39.424,189.573
10.440,-11.374,-39.383,189.577
10.450,-11.730,-39.341,189.580
10.460,-12.085,-39.297,189.582
10.470,-12.439,-39.252,189.584
10.480,-12.793,-39.205,189.585
10.490,-13.146,-39.157,189.585
10.500,-13.499,-39.107,189.584
10.510,-13.851,-39.056,189.583
10.520,-14.202,-39.003,189.580
10.530,-14.552,-38.948,189.577
10.540,-14.902,-38.892,189.574
10.550,-15.251,-38.835,189.569
10.560,-15.600,-38.776,189.564
10.570,-15.947,-38.715,189.558
10.580,-16.294,-38.653,189.551
10.590,-16.641,-38.589,189.543
10.600,-16.986,-38.524,189.535
10.610,-17.331,-38.457,189.526
10.620,-17.675,-38.389,189.516
10.630,-18.018,-38.319,189.505
10.640,-18.360,-38.248,189.494
10.650,-18.702,-38.175,189.481
10.660,-19.042,-38.101,189.468
10.670,-19.382,-38.025,189.455
10.680,-19.721,-37.948,189.440
10.690,-20.059,-37.869,189.425
10.700,-20.396,-37.789,189.409
10.710,-20.732,-37.707,189.392
10.720,-21.068,-37.623,189.375
10.730,-21.402,-37.538,189.357
10.740,-21.736,-37.452,189.338
10.750,-22.069,-37.364,189.318
10.760,-22.400,-37.275,189.298
10.770,-22.731,-37.184,189.276
10.780,-23.061,-37.092,189.255
10.790,-23.390,-36.998,189.232
10.800,-23.718,-36.903,189.209
10.810,-24.045,-36.806,189.185
10.820,-24.370,-36.708,189.160
10.830,-24.695,-36.608,189.134
10.840,-25.019,-36.507,189.108
10.850,-25.342,-36.405,189.081
10.860,-25.663,-36.301,189.053
10.870,-25.984,-36.195,189.025
10.880,-26.304,-36.088,188.996
10.890,-26.622,-35.980,188.966
10.900,-26.940,-35.870,188.936
10.910,-27.256,-35.759,188.905
10.920,-27.572,-35.646,188.873
10.930,-27.886,-35.532,188.840
10.940,-28.199,-35.416,188.807
10.950,-28.511,-35.299,188.773
10.960,-28.822,-35.181,188.739
10.970,-29.132,-35.061,188.704
10.980,-29.440,-34.939,188.668
10.990,-29.747,-34.817,188.632
11.000,-30.054,-34.693,188.594
11.010,-30.359,-34.567,188.557
11.020,-30.662,-34.441,188.518
11.030,-30.965,-34.312,188.479
11.040,-31.267,-34.183,188.440
11.050,-31.567,-34.052,188.399
11.060,-31.866,-33.919,188.359
11.070,-32.164,-33.785,188.317
11.080,-32.460,-33.650,188.275
11.090,-32.756,-33.514,188.232
11.100,-33.050,-33.376,188.189
11.110,-33.343,-33.237,188.145
11.120,-33.634,-33.096,188.101
11.130,-33.925,-32.954,188.056
11.140,-34.214,-32.811,188.010
11.150,-34.501,-32.666,187.964
11.160,-34.788,-32.520,187.918
11.170,-35.073,-32.373,187.870
11.180,-35.357,-32.225,187.823
11.190,-35.639,-32.075,187.774
11.200,-35.920,-31.924,187.726
11.210,-36.200,-31.771,187.676
11.220,-36.478,-31.618,187.627
11.230,-36.755,-31.463,187.576
11.240,-37.031,-31.306,187.525
11.250,-37.305,-31.149,187.474
11.260,-37.578,-30.990,187.422
11.270,-37.850,-30.830,187.370
11.280,-38.120,-30.669,187.317
11.290,-38.389,-30.506,187.264
11.300,-38.656,-30.342,187.211
11.310,-38.922,-30.177,187.157
11.320,-39.187,-30.011,187.102
11.330,-39.450,-29.843,187.047
11.340,-39.712,-29.674,186.992
11.350,-39.972,-29.505,186.937
11.360,-40.230,-29.333,186.880
11.370,-40.488,-29.161,186.824
11.380,-40.743,-28.988,186.767
11.390,-40.998,-28.813,186.710
11.400,-41.251,-28.637,186.652
11.410,-41.502,-28.460,186.594
11.420,-41.752,-28.282,186.536
11.430,-42.000,-28.102,186.478
11.440,-42.247,-27.922,186.419
11.450,-42.492,-27.740,186.359
11.460,-42.736,-27.557,186.300
11.470,-42.978,-27.373,186.240
11.480,-43.219,-27.188,186.180
11.490,-43.458,-27.002,186.119
11.500,-43.696,-26.815,186.059
11.510,-43.932,-26.627,185.998
11.520,-44.167,-26.437,185.937
11.530,-44.400,-26.247,185.875
11.540,-44.631,-26.055,185.813
11.550,-44.861,-25.862,185.751
11.560,-45.089,-25.669,185.689
11.570,-45.315,-25.474,185.627
11.580,-45.540,-25.278,185.564
11.590,-45.764,-25.081,185.502
11.600,-45.985,-24.883,185.439
11.610,-46.205,-24.685,185.376
11.620,-46.423,-24.485,185.313
11.630,-46.640,-24.284,185.249
11.640,-46.855,-24.082,185.186
11.650,-47.069,-23.879,185.122
11.660,-47.280,-23.675,185.058
11.670,-47.490,-23.471,184.995
11.680,-47.699,-23.265,184.931
11.690,-47.905,-23.058,184.867
11.700,-48.110,-22.851,184.803
11.710,-48.313,-22.642,184.739
11.720,-48.515,-22.433,184.674
11.730,-48.715,-22.222,184.610
11.740,-48.913,-22.011,184.546
11.750,-49.109,-21.799,184.481
11.760,-49.304,-21.586,184.417
11.770,-49.497,-21.372,184.353
11.780,-49.688,-21.157,184.288
11.790,-49.877,-20.941,184.224
11.800,-50.065,-20.725,184.160
11.810,-50.250,-20.507,184.095
11.820,-50.434,-20.289,184.031
11.830,-50.616,-20.070,183.967
11.840,-50.797,-19.850,183.903
11.850,-50.975,-19.629,183.839
11.860,-51.152,-19.408,183.775
11.870,-51.327,-19.185,183.711
11.880,-51.500,-18.962,183.647
11.890,-51.671,-18.738,183.584
11.900,-51.841,-18.514,183.520
11.910,-52.008,-18.288,183.457
11.920,-52.174,-18.062,183.394
11.930,-52.338,-17.836,183.330
11.940,-52.500,-17.608,183.268
11.950,-52.660,-17.380,183.205
11.960,-52.818,-17.151,183.142
11.970,-52.974,-16.921,183.080
11.980,-53.129,-16.690,183.018
11.990,-53.281,-16.459,182.956
12.000,-53.432,-16.228,182.894
12.010,-53.580,-15.995,182.833
12.020,-53.727,-15.762,182.771
12.030,-53.871,-15.529,182.710
12.040,-54.014,-15.294,182.650
12.050,-54.155,-15.059,182.589
12.060,-54.294,-14.824,182.529
12.070,-54.431,-14.588,182.469
12.080,-54.565,-14.351,182.410
12.090,-54.698,-14.114,182.350
12.100,-54.829,-13.876,182.291
12.110,-54.958,-13.637,182.233
12.120,-55.085,-13.398,182.175
12.130,-55.210,-13.159,182.117
12.140,-55.332,-12.919,182.059
12.150,-55.453,-12.678,182.002
12.160,-55.572,-12.437,181.945
12.170,-55.689,-12.195,181.889
12.180,-55.803,-11.953,181.833
12.190,-55.916,-11.710,181.778
12.200,-56.026,-11.467,181.722
12.210,-56.135,-11.224,181.668
12.220,-56.241,-10.980,181.613
12.230,-56.345,-10.735,181.560
12.240,-56.447,-10.491,181.506
12.250,-56.547,-10.245,181.453
12.260,-56.645,-10.000,181.401
12.270,-56.741,-9.754,181.349
12.280,-56.834,-9.507,181.298
12.290,-56.926,-9.260,181.247
12.300,-57.015,-9.013,181.196
12.310,-57.102,-8.765,181.146
12.320,-57.187,-8.517,181.097
12.330,-57.270,-8.269,181.048
12.340,-57.351,-8.021,181.000
12.350,-57.429,-7.772,180.952
12.360,-57.506,-7.522,180.905
12.370,-57.580,-7.273,180.858
12.380,-57.652,-7.023,180.812
12.390,-57.722,-6.773,180.767
12.400,-57.789,-6.523,180.722
12.410,-57.854,-6.272,180.678
12.420,-57.917,-6.021,180.634
12.430,-57.978,-5.770,180.591
12.440,-58.037,-5.519,180.549
12.450,-58.093,-5.267,180.507
12.460,-58.147,-5.015,180.466
12.470,-58.199,-4.763,180.425
12.480,-58.249,-4.511,180.386
12.490,-58.296,-4.259,180.346
12.500,-58.341,-4.007,180.308
12.510,-58.384,-3.754,180.270
12.520,-58.424,-3.501,180.233
12.530,-58.462,-3.248,180.197
12.540,-58.498,-2.995,180.161
12.550,-58.532,-2.742,180.126
12.560,-58.563,-2.489,180.092
12.570,-58.592,-2.236,180.058
12.580,-58.618,-1.982,180.025
12.590,-58.643,-1.729,179.993
12.600,-58.665,-1.475,179.962
12.610,-58.684,-1.222,179.931
12.620,-58.701,-0.968,179.901
12.630,-58.716,-0.715,179.872
12.640,-58.729,-0.461,179.844
12.650,-58.739,-0.208,179.816
12.660,-58.747,0.046,179.789
12.670,-58.752,0.299,179.763
12.680,-58.755,0.553,179.738
12.690,-58.754,0.797,179.716
12.700,-58.753,1.050,179.692
12.710,-58.749,1.304,179.669
12.720,-58.742,1.558,179.647
12.730,-58.733,1.811,179.626
12.740,-58.722,2.065,179.605
12.750,-58.709,2.318,179.586
12.760,-58.693,2.571,179.567
12.770,-58.674,2.824,179.549
12.780,-58.654,3.077,179.531
12.790,-58.630,3.330,179.515
12.800,-58.605,3.583,179.500
12.810,-58.577,3.835,179.485
12.820,-58.546,4.087,179.471
12.830,-58.513,4.339,179.458
12.840,-58.478,4.591,179.446
12.850,-58.440,4.843,179.434
12.860,-58.400,5.094,179.424
12.870,-58.357,5.345,179.414
12.880,-58.312,5.596,179.406
12.890,-58.265,5.847,179.398
12.900,-58.215,6.097,179.391
12.910,-58.163,6.347,179.384
12.920,-58.108,6.597,179.379
12.930,-58.051,6.847,179.375
12.940,-57.992,7.086,179.371
12.950,-57.930,7.335,179.368
12.960,-57.865,7.584,179.367
12.970,-57.798,7.833,179.366
12.980,-57.729,8.081,179.365
12.990,-57.657,8.329,179.366
13.000,-57.583,8.576,179.368
13.010,-57.506,8.823,179.370
13.020,-57.427,9.070,179.373
13.030,-57.345,9.316,179.378
13.040,-57.261,9.562,179.383
13.050,-57.174,9.807,179.388
13.060,-57.086,10.052,179.395
13.070,-56.994,10.297,179.403
13.080,-56.900,10.541,179.411
13.090,-56.804,10.784,179.421
13.100,-56.706,11.028,179.431
13.110,-56.605,11.270,179.442
13.120,-56.501,11.512,179.454
13.130,-56.395,11.754,179.466
13.140,-56.287,11.995,179.480
13.150,-56.176,12.236,179.495
13.160,-56.063,12.475,179.510
13.170,-55.948,12.715,179.526
13.180,-55.830,12.954,179.543
13.190,-55.709,13.192,179.561
13.200,-55.587,13.430,179.579
13.210,-55.462,13.667,179.599
13.220,-55.334,13.904,179.619
13.230,-55.204,14.140,179.640
13.240,-55.072,14.376,179.662
13.250,-54.937,14.610,179.685
13.260,-54.800,14.845,179.708
13.270,-54.661,15.078,179.733
13.280,-54.519,15.311,179.758
13.290,-54.375,15.544,179.784
13.300,-54.229,15.775,179.810
13.310,-54.080,16.006,179.838
13.320,-53.929,16.236,179.866
13.330,-53.776,16.466,179.895
13.340,-53.620,16.695,179.925
13.350,-53.462,16.923,179.956
13.360,-53.302,17.150,179.987
13.370,-53.139,17.377,180.019
13.380,-52.974,17.603,180.052
13.390,-52.807,17.828,180.085
13.400,-52.638,18.052,180.120
13.410,-52.466,18.276,180.154
13.420,-52.292,18.499,180.190
13.430,-52.116,18.721,180.227
13.440,-51.937,18.943,180.264
13.450,-51.757,19.163,180.301
13.460,-51.574,19.383,180.340
13.470,-51.389,19.602,180.379
13.480,-51.201,19.820,180.419
13.490,-51.012,20.037,180.459
13.500,-50.820,20.254,180.501
13.510,-50.626,20.470,180.542
13.520,-50.430,20.684,180.585
13.530,-50.232,20.898,180.628
13.540,-50.031,21.111,180.672
13.550,-49.829,21.323,180.716
13.560,-49.624,21.535,180.761
13.570,-49.417,21.745,180.806
13.580,-49.209,21.955,180.852
13.590,-48.998,22.163,180.899
13.600,-48.785,22.371,180.946
13.610,-48.569,22.578,180.994
13.620,-48.352,22.783,181.042
13.630,-48.133,22.988,181.091
13.640,-47.912,23.192,181.141
13.650,-47.688,23.395,181.191
13.660,-47.463,23.597,181.241
13.670,-47.235,23.798,181.292
13.680,-47.006,23.998,181.344
13.690,-46.775,24.197,181.396
13.700,-46.541,24.396,181.448
13.710,-46.306,24.593,181.501
13.720,-46.069,24.789,181.554
13.730,-45.830,24.984,181.608
13.740,-45.588,25.178,181.662
13.750,-45.345,25.371,181.717
13.760,-45.100,25.563,181.772
13.770,-44.854,25.754,181.827
13.780,-44.605,25.944,181.883
13.790,-44.355,26.133,181.940
13.800,-44.102,26.321,181.996
13.810,-43.848,26.507,182.053
13.820,-43.592,26.693,182.111
13.830,-43.334,26.878,182.168
13.840,-43.083,27.054,182.222
13.850,-42.821,27.237,182.281
13.860,-42.558,27.419,182.340
13.870,-42.292,27.599,182.399
13.880,-42.025,27.779,182.458
13.890,-41.757,27.957,182.518
13.900,-41.486,28.134,182.578
13.910,-41.214,28.310,182.638
13.920,-40.940,28.485,182.699
13.930,-40.665,28.659,182.759
13.940,-40.388,28.831,182.820
13.950,-40.109,29.003,182.881
13.960,-39.838,29.166,182.938
13.970,-39.556,29.336,183.000
13.980,-39.272,29.504,183.062
13.990,-38.986,29.671,183.124
14.000,-38.699,29.837,183.187
14.010,-38.411,30.002,183.249
14.020,-38.120,30.165,183.312
14.030,-37.829,30.328,183.374
14.040,-37.535,30.489,183.437
14.050,-37.241,30.649,183.500
14.060,-36.945,30.807,183.563
14.070,-36.647,30.964,183.626
14.080,-36.348,31.121,183.690
14.090,-36.058,31.269,183.748
14.100,-35.756,31.423,183.812
14.110,-35.452,31.576,183.876
14.120,-35.147,31.727,183.939
14.130,-34.840,31.878,184.003
14.140,-34.533,32.027,184.067
14.150,-34.223,32.174,184.131
14.160,-33.913,32.321,184.195
14.170,-33.601,32.466,184.259
14.180,-33.288,32.610,184.322
14.190,-32.974,32.753,184.386
14.200,-32.658,32.894,184.450
14.210,-32.341,33.034,184.513
14.220,-32.023,33.172,184.577
14.230,-31.704,33.310,184.641
14.240,-31.383,33.446,184.704
14.250,-31.073,33.575,184.763
14.260,-30.750,33.709,184.827
14.270,-30.425,33.841,184.890
14.280,-30.100,33.972,184.953
14.290,-29.773,34.102,185.016
14.300,-29.446,34.230,185.080
14.310,-29.117,34.357,185.142
14.320,-28.787,34.483,185.205
14.330,-28.456,34.607,185.268
14.340,-28.124,34.730,185.330
14.350,-27.791,34.852,185.393
14.360,-27.457,34.972,185.455
14.370,-27.122,35.091,185.517
14.380,-26.786,35.208,185.578
14.390,-26.461,35.320,185.635
14.400,-26.122,35.435,185.697
14.410,-25.783,35.548,185.758
14.420,-25.442,35.660,185.819
14.430,-25.101,35.771,185.880
14.440,-24.759,35.881,185.941
14.450,-24.416,35.989,186.001
14.460,-24.072,36.096,186.061
14.470,-23.727,36.201,186.121
14.480,-23.382,36.305,186.180
14.490,-23.036,36.407,186.240
14.500,-22.689,36.508,186.298
14.510,-22.354,36.603,186.352
14.520,-22.004,36.702,186.411
14.530,-21.654,36.799,186.469
14.540,-21.304,36.894,186.527
14.550,-20.952,36.989,186.584
14.560,-20.600,37.081,186.642
14.570,-20.247,37.173,186.698
14.580,-19.894,37.262,186.755
14.590,-19.540,37.351,186.811
14.600,-19.185,37.438,186.866
14.610,-18.830,37.523,186.922
14.620,-18.474,37.607,186.976
14.630,-18.118,37.690,187.031
14.640,-17.761,37.771,187.085
14.650,-17.403,37.851,187.138
14.660,-17.058,37.925,187.188
14.670,-16.699,38.002,187.241
14.680,-16.339,38.078,187.293
14.690,-15.978,38.152,187.345
14.700,-15.618,38.224,187.397
14.710,-15.256,38.295,187.448
14.720,-14.895,38.365,187.499
14.730,-14.533,38.433,187.549
14.740,-14.170,38.500,187.599
14.750,-13.807,38.565,187.648
14.760,-13.444,38.628,187.697
14.770,-13.080,38.691,187.745
14.780,-12.716,38.751,187.793
14.790,-12.352,38.810,187.840
14.800,-12.001,38.865,187.883
14.810,-11.635,38.921,187.929
14.820,-11.269,38.976,187.975
14.830,-10.903,39.029,188.021
14.840,-10.537,39.081,188.065
14.850,-10.170,39.131,188.109
14.860,-9.804,39.180,188.153
14.870,-9.451,39.224,188.193
14.880,-9.083,39.270,188.236
14.890,-8.715,39.314,188.278
14.900,-8.347,39.357,188.319
14.910,-7.979,39.398,188.360
14.920,-7.610,39.438,188.400
14.930,-7.242,39.476,188.440
14.940,-6.874,39.513,188.479
14.950,-6.505,39.548,188.518
14.960,-6.136,39.582,188.556
14.970,-5.767,39.614,188.593
14.980,-5.399,39.644,188.630
14.990,-5.030,39.673,188.666
15.000,-4.661,39.701,188.701
15.010,-4.306,39.725,188.733
15.020,-3.937,39.749,188.767
15.030,-3.568,39.772,188.801
15.040,-3.198,39.794,188.834
15.050,-2.829,39.814,188.866
15.060,-2.460,39.832,188.898
15.070,-2.091,39.849,188.929
15.080,-1.722,39.864,188.959
15.090,-1.353,39.878,188.989
15.100,-0.984,39.890,189.017
15.110,-0.616,39.901,189.046
15.120,-0.248,39.910,189.073
15.130,0.121,39.917,189.100
15.140,0.475,39.922,189.124
15.150,0.829,39.925,189.148
15.160,1.184,39.927,189.171
15.170,1.540,39.927,189.194
15.180,1.895,39.926,189.216
15.190,2.251,39.923,189.238
15.200,2.606,39.919,189.260
15.210,2.962,39.914,189.281
15.220,3.332,39.908,189.303
15.230,3.688,39.899,189.322
15.240,4.044,39.889,189.342
15.250,4.400,39.878,189.360
15.260,4.755,39.865,189.378
15.270,5.111,39.850,189.396
15.280,5.467,39.835,189.413
15.290,5.823,39.817,189.429
15.300,6.178,39.798,189.445
15.310,6.548,39.778,189.461
15.320,6.903,39.756,189.476
15.330,7.257,39.733,189.490
15.340,7.612,39.708,189.503
15.350,7.966,39.682,189.515
15.360,8.321,39.654,189.527
15.370,8.674,39.625,189.539
15.380,9.028,39.594,189.550
