Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
8.240,55.038,-14.260,179.943
8.250,54.904,-14.499,179.961
8.260,54.769,-14.736,179.979
8.270,54.631,-14.973,179.999
8.280,54.490,-15.209,180.019
8.290,54.347,-15.444,180.040
8.300,54.202,-15.679,180.062
8.310,54.055,-15.913,180.085
8.320,53.909,-16.136,180.107
8.330,53.757,-16.369,180.132
8.340,53.602,-16.601,180.158
8.350,53.445,-16.832,180.184
8.360,53.291,-17.053,180.209
8.370,53.129,-17.282,180.237
8.380,52.965,-17.511,180.266
8.390,52.798,-17.739,180.295
8.400,52.630,-17.967,180.326
8.410,52.459,-18.193,180.357
8.420,52.285,-18.419,180.389
8.430,52.110,-18.643,180.421
8.440,51.932,-18.867,180.455
8.450,51.752,-19.090,180.489
8.460,51.570,-19.312,180.524
8.470,51.385,-19.534,180.560
8.480,51.199,-19.754,180.596
8.490,51.010,-19.973,180.633
8.500,50.819,-20.192,180.671
8.510,50.625,-20.410,180.710
8.520,50.430,-20.626,180.749
8.530,50.232,-20.842,180.789
8.540,50.032,-21.057,180.830
8.550,49.830,-21.271,180.871
8.560,49.626,-21.484,180.913
8.570,49.420,-21.696,180.956
8.580,49.211,-21.907,180.999
8.590,49.001,-22.118,181.043
8.600,48.788,-22.327,181.087
8.610,48.573,-22.535,181.132
8.620,48.356,-22.742,181.178
8.630,48.137,-22.949,181.224
8.640,47.917,-23.154,181.271
8.650,47.694,-23.358,181.319
8.660,47.469,-23.562,181.367
8.670,47.242,-23.764,181.415
8.680,47.013,-23.965,181.464
8.690,46.782,-24.165,181.514
8.700,46.549,-24.365,181.564
8.710,46.314,-24.563,181.615
8.720,46.077,-24.760,181.666
8.730,45.838,-24.956,181.718
8.740,45.597,-25.151,181.770
8.750,45.363,-25.337,181.818
8.760,45.118,-25.531,181.872
8.770,44.871,-25.723,181.925
8.780,44.622,-25.914,181.979
8.790,44.371,-26.104,182.034
8.800,44.119,-26.293,182.089
8.810,43.865,-26.481,182.144
8.820,43.609,-26.668,182.200
8.830,43.351,-26.853,182.256
8.840,43.091,-27.038,182.312
8.850,42.829,-27.221,182.369
8.860,42.566,-27.403,182.426
8.870,42.301,-27.585,182.484
8.880,42.034,-27.765,182.541
8.890,41.766,-27.944,182.600
8.900,41.496,-28.121,182.658
8.910,41.224,-28.298,182.717
8.920,40.950,-28.473,182.776
8.930,40.675,-28.647,182.835
8.940,40.398,-28.821,182.895
8.950,40.129,-28.986,182.950
8.960,39.848,-29.157,183.010
8.970,39.566,-29.326,183.071
8.980,39.283,-29.495,183.131
8.990,38.997,-29.663,183.192
9.000,38.710,-29.829,183.253
9.010,38.422,-29.994,183.314
9.020,38.132,-30.158,183.376
9.030,37.840,-30.320,183.437
9.040,37.547,-30.482,183.499
9.050,37.252,-30.642,183.561
9.060,36.956,-30.801,183.623
9.070,36.659,-30.959,183.685
9.080,36.360,-31.115,183.747
9.090,36.060,-31.270,183.810
9.100,35.768,-31.418,183.867
9.110,35.465,-31.571,183.930
9.120,35.160,-31.723,183.993
9.130,34.853,-31.873,184.056
9.140,34.545,-32.022,184.118
9.150,34.236,-32.170,184.181
9.160,33.926,-32.317,184.244
9.170,33.614,-32.463,184.307
9.180,33.301,-32.607,184.370
9.190,32.987,-32.749,184.433
9.200,32.671,-32.891,184.496
9.210,32.354,-33.031,184.559
9.220,32.036,-33.170,184.622
9.230,31.717,-33.307,184.685
9.240,31.397,-33.444,184.747
9.250,31.075,-33.579,184.810
9.260,30.763,-33.707,184.868
9.270,30.439,-33.839,184.931
9.280,30.113,-33.971,184.994
9.290,29.786,-34.100,185.056
9.300,29.458,-34.229,185.119
9.310,29.129,-34.356,185.181
9.320,28.799,-34.482,185.243
9.330,28.468,-34.607,185.305
9.340,28.136,-34.730,185.367
9.350,27.803,-34.851,185.429
9.360,27.469,-34.972,185.491
9.370,27.134,-35.091,185.552
9.380,26.798,-35.208,185.613
9.390,26.473,-35.320,185.669
9.400,26.134,-35.435,185.730
9.410,25.795,-35.548,185.791
9.420,25.454,-35.661,185.852
9.430,25.113,-35.772,185.912
9.440,24.771,-35.881,185.972
9.450,24.428,-35.990,186.032
9.460,24.084,-36.096,186.092
9.470,23.739,-36.202,186.151
9.480,23.393,-36.306,186.210
9.490,23.047,-36.408,186.269
9.500,22.700,-36.509,186.327
9.510,22.352,-36.609,186.385
9.520,22.003,-36.707,186.443
9.530,21.654,-36.804,186.501
9.540,21.304,-36.900,186.558
9.550,20.953,-36.994,186.615
9.560,20.601,-37.086,186.671
9.570,20.249,-37.178,186.728
9.580,19.896,-37.267,186.783
9.590,19.542,-37.356,186.839
9.600,19.187,-37.443,186.894
9.610,18.845,-37.524,186.945
9.620,18.502,-37.604,186.995
9.630,18.145,-37.687,187.050
9.640,17.787,-37.768,187.104
9.650,17.429,-37.848,187.157
9.660,17.070,-37.927,187.210
9.670,16.710,-38.004,187.263
9.680,16.350,-38.079,187.315
9.690,15.990,-38.153,187.367
9.700,15.629,-38.226,187.418
9.710,15.268,-38.297,187.469
9.720,14.906,-38.366,187.520
9.730,14.544,-38.434,187.570
9.740,14.182,-38.501,187.619
9.750,13.819,-38.566,187.668
9.760,13.455,-38.630,187.717
9.770,13.091,-38.692,187.765
9.780,12.727,-38.753,187.812
9.790,12.363,-38.812,187.859
9.800,11.998,-38.870,187.906
9.810,11.633,-38.926,187.951
9.820,11.268,-38.980,187.997
9.830,10.902,-39.034,188.042
9.840,10.536,-39.085,188.086
9.850,10.170,-39.135,188.130
9.860,9.804,-39.184,188.173
9.870,9.437,-39.231,188.216
9.880,9.070,-39.277,188.258
9.890,8.703,-39.321,188.299
9.900,8.336,-39.364,188.340
9.910,7.969,-39.405,188.381
9.920,7.601,-39.444,188.421
9.930,7.233,-39.482,188.460
9.940,6.865,-39.519,188.499
9.950,6.497,-39.554,188.537
9.960,6.129,-39.587,188.574
9.970,5.761,-39.619,188.611
9.980,5.393,-39.650,188.647
9.990,5.025,-39.679,188.683
Testing filter: 0 with noise
Time,Roll Error,Pitch Error,Yaw Error
0.000,142.560,-30.225,142.642
0.010,142.213,-30.357,142.666
0.020,141.847,-30.502,142.694
0.030,141.490,-30.642,142.720
0.040,141.126,-30.779,142.745
0.050,140.782,-30.908,142.773
0.060,140.430,-31.037,142.798
0.070,140.066,-31.181,142.826
0.080,139.702,-31.319,142.855
0.090,139.339,-31.459,142.885
0.100,138.976,-31.601,142.915
0.110,138.628,-31.731,142.945
0.120,138.267,-31.870,142.976
0.130,137.903,-32.002,143.007
0.140,137.546,-32.140,143.039
0.150,137.186,-32.278,143.070
0.160,136.822,-32.415,143.102
0.170,136.456,-32.554,143.139
0.180,136.089,-32.696,143.175
0.190,135.724,-32.838,143.213
0.200,135.361,-32.981,143.248
0.210,134.998,-33.114,143.285
0.220,134.633,-33.251,143.327
0.230,134.275,-33.394,143.366
0.240,133.916,-33.537,143.403
0.250,133.565,-33.665,143.441
0.260,133.199,-33.803,143.482
0.270,132.837,-33.940,143.525
0.280,132.477,-34.079,143.566
0.290,132.109,-34.210,143.610
0.300,131.751,-34.343,143.654
0.310,131.390,-34.476,143.695
0.320,131.022,-34.609,143.741
0.330,130.661,-34.742,143.787
0.340,130.299,-34.878,143.831
0.350,129.931,-35.011,143.880
0.360,129.563,-35.145,143.930
0.370,129.200,-35.280,143.978
0.380,128.842,-35.420,144.027
0.390,128.479,-35.559,144.076
0.400,128.129,-35.684,144.123
0.410,127.766,-35.816,144.173
0.420,127.407,-35.947,144.223
0.430,127.040,-36.086,144.275
0.440,126.674,-36.223,144.329
0.450,126.310,-36.361,144.383
0.460,125.945,-36.495,144.440
0.470,125.580,-36.629,144.492
0.480,125.217,-36.763,144.545
0.490,124.855,-36.899,144.599
0.500,124.487,-37.034,144.659
0.510,124.124,-37.169,144.718
0.520,123.755,-37.301,144.780
0.530,123.388,-37.431,144.838
0.540,123.038,-37.550,144.894
0.550,122.668,-37.687,144.956
0.560,122.301,-37.818,145.018
0.570,121.936,-37.957,145.082
0.580,121.568,-38.088,145.144
0.590,121.195,-38.217,145.208
0.600,120.827,-38.349,145.271
0.610,120.465,-38.476,145.336
0.620,120.098,-38.604,145.400
0.630,119.735,-38.733,145.467
0.640,119.388,-38.853,145.528
0.650,119.025,-38.985,145.595
0.660,118.661,-39.113,145.664
0.670,118.288,-39.242,145.737
0.680,117.919,-39.374,145.811
0.690,117.554,-39.507,145.881
0.700,117.190,-39.638,145.951
0.710,116.825,-39.771,146.021
0.720,116.454,-39.908,146.093
0.730,116.079,-40.038,146.168
0.740,115.708,-40.170,146.244
0.750,115.338,-40.301,146.325
0.760,114.968,-40.437,146.402
0.770,114.604,-40.569,146.478
0.780,114.252,-40.683,146.552
0.790,113.880,-40.811,146.633
0.800,113.522,-40.927,146.710
0.810,113.157,-41.061,146.790
0.820,112.781,-41.195,146.877
0.830,112.413,-41.332,146.961
0.840,112.044,-41.463,147.045
0.850,111.665,-41.587,147.136
0.860,111.293,-41.719,147.222
0.870,110.933,-41.839,147.307
0.880,110.577,-41.957,147.390
0.890,110.221,-42.077,147.472
0.900,109.847,-42.204,147.565
0.910,109.469,-42.329,147.660
0.920,109.107,-42.447,147.748
0.930,108.751,-42.567,147.833
0.940,108.395,-42.677,147.916
0.950,108.036,-42.794,148.006
0.960,107.663,-42.927,148.102
0.970,107.299,-43.038,148.194
0.980,106.924,-43.166,148.295
0.990,106.550,-43.299,148.395
1.000,106.174,-43.433,148.497
1.010,105.791,-43.555,148.604
1.020,105.421,-43.662,148.700
1.030,105.058,-43.777,148.797
1.040,104.674,-43.902,148.908
1.050,104.291,-44.025,149.013
1.060,103.911,-44.152,149.120
1.070,103.541,-44.265,149.222
1.080,103.175,-44.379,149.326
1.090,102.810,-44.493,149.428
1.100,102.439,-44.603,149.532
1.110,102.073,-44.719,149.637
1.120,101.696,-44.828,149.745
1.130,101.310,-44.956,149.865
1.140,100.938,-45.073,149.974
1.150,100.566,-45.189,150.088
1.160,100.174,-45.321,150.212
1.170,99.777,-45.444,150.340
1.180,99.383,-45.574,150.465
1.190,98.988,-45.698,150.594
1.200,98.594,-45.833,150.725
1.210,98.193,-45.963,150.856
1.220,97.798,-46.092,150.987
1.230,97.412,-46.204,151.110
1.240,97.011,-46.335,151.243
1.250,96.606,-46.465,151.381
1.260,96.218,-46.570,151.513
1.270,95.810,-46.698,151.656
1.280,95.399,-46.819,151.804
1.290,94.990,-46.945,151.949
1.300,94.587,-47.076,152.091
1.310,94.172,-47.203,152.241
1.320,93.763,-47.337,152.388
1.330,93.346,-47.459,152.541
1.340,92.844,-47.654,152.739
1.350,92.423,-47.782,152.898
1.360,91.998,-47.913,153.056
1.370,91.570,-48.042,153.219
1.380,91.145,-48.173,153.382
1.390,90.721,-48.298,153.546
1.400,90.292,-48.426,153.713
1.410,89.865,-48.557,153.884
1.420,89.438,-48.689,154.051
1.430,89.007,-48.815,154.221
1.440,88.569,-48.946,154.402
1.450,88.134,-49.076,154.577
1.460,87.694,-49.208,154.758
1.470,87.247,-49.331,154.945
1.480,86.805,-49.451,155.129
1.490,86.357,-49.572,155.319
1.500,85.905,-49.699,155.512
1.510,85.455,-49.826,155.703
1.520,84.997,-49.951,155.903
1.530,84.532,-50.078,156.107
1.540,84.067,-50.203,156.315
1.550,83.601,-50.330,156.528
1.560,83.133,-50.449,156.742
1.570,82.656,-50.574,156.963
1.580,82.187,-50.707,157.176
1.590,81.710,-50.829,157.393
1.600,81.259,-50.928,157.601
1.610,80.775,-51.054,157.830
1.620,80.286,-51.174,158.065
1.630,79.794,-51.294,158.301
1.640,79.296,-51.406,158.544
1.650,78.799,-51.520,158.789
1.660,78.296,-51.635,159.039
1.670,77.789,-51.755,159.288
1.680,77.274,-51.876,159.543
1.690,76.765,-51.995,159.797
1.700,76.252,-52.121,160.057
1.710,75.730,-52.242,160.327
1.720,75.242,-52.348,160.579
1.730,74.720,-52.470,160.851
1.740,74.190,-52.585,161.128
1.750,73.652,-52.707,161.415
1.760,73.100,-52.820,161.709
1.770,72.591,-52.918,161.980
1.780,72.038,-53.034,162.277
1.790,71.517,-53.122,162.554
1.800,70.958,-53.240,162.860
1.810,70.388,-53.353,163.171
1.820,69.811,-53.458,163.494
1.830,69.269,-53.546,163.795
1.840,68.686,-53.662,164.125
1.850,68.137,-53.750,164.435
1.860,67.548,-53.855,164.772
1.870,66.942,-53.963,165.122
1.880,66.342,-54.065,165.470
1.890,65.764,-54.142,165.802
1.900,65.140,-54.243,166.171
1.910,64.510,-54.343,166.544
1.920,63.881,-54.433,166.914
1.930,63.232,-54.519,167.305
1.940,62.594,-54.609,167.689
1.950,61.990,-54.682,168.051
1.960,61.330,-54.772,168.450
1.970,60.653,-54.857,168.867
1.980,59.980,-54.941,169.281
1.990,59.301,-55.028,169.698
2.000,58.609,-55.103,170.132
2.010,57.911,-55.186,170.567
2.020,57.209,-55.263,171.010
2.030,56.493,-55.345,171.460
2.040,55.772,-55.413,171.922
2.050,55.044,-55.474,172.390
2.060,54.298,-55.538,172.869
2.070,53.545,-55.589,173.358
2.080,52.786,-55.655,173.852
2.090,52.013,-55.709,174.353
2.100,51.234,-55.761,174.859
2.110,50.449,-55.818,175.373
2.120,49.657,-55.854,175.890
2.130,48.907,-55.872,176.384
2.140,48.092,-55.911,176.925
2.150,47.267,-55.933,177.475
2.160,46.427,-55.963,178.039
2.170,45.643,-55.982,178.563
2.180,44.793,-55.990,179.141
2.190,43.927,-55.995,179.728
2.200,43.051,-55.994,180.325
2.210,42.162,-55.997,180.925
2.220,41.267,-56.000,181.536
2.230,40.373,-55.992,182.142
2.240,39.458,-55.976,182.773
2.250,38.532,-55.963,183.415
2.260,37.606,-55.931,184.057
2.270,36.664,-55.897,184.707
2.280,35.703,-55.854,185.376
2.290,34.742,-55.808,186.038
2.300,33.775,-55.759,186.705
2.310,32.796,-55.679,187.389
2.320,31.804,-55.617,188.081
2.330,30.807,-55.544,188.770
2.340,29.791,-55.457,189.482
2.350,28.772,-55.371,190.192
2.360,27.742,-55.280,190.917
2.370,26.716,-55.163,191.635
2.380,25.678,-55.036,192.364
2.390,24.642,-54.892,193.086
2.400,23.598,-54.740,193.808
2.410,22.545,-54.593,194.536
2.420,21.561,-54.432,195.213
2.430,20.486,-54.271,195.962
2.440,19.497,-54.090,196.641
2.450,18.408,-53.920,197.391
2.460,17.405,-53.719,198.086
2.470,16.312,-53.507,198.835
2.480,15.217,-53.278,199.582
2.490,14.132,-53.038,200.328
2.500,13.034,-52.783,201.076
2.510,12.024,-52.538,201.762
2.520,11.013,-52.284,202.443
2.530,9.998,-52.012,203.124
2.540,9.002,-51.717,203.783
2.550,7.997,-51.428,204.444
2.560,6.991,-51.119,205.107
2.570,5.914,-50.775,205.805
2.580,4.828,-50.426,206.510
2.590,3.825,-50.095,207.160
2.600,2.743,-49.725,207.853
2.610,1.666,-49.341,208.538
2.620,0.593,-48.954,209.212
2.630,-0.476,-48.543,209.878
2.640,-1.534,-48.118,210.523
2.650,-2.590,-47.688,211.164
2.660,-3.629,-47.232,211.783
2.670,-4.658,-46.764,212.377
2.680,-5.676,-46.273,212.971
2.690,-6.694,-45.780,213.550
2.700,-7.709,-45.276,214.113
2.710,-8.697,-44.748,214.662
2.720,-9.696,-44.227,215.198
2.730,-10.675,-43.680,215.714
2.740,-11.644,-43.128,216.208
2.750,-12.591,-42.556,216.686
2.760,-13.525,-41.970,217.140
2.770,-14.446,-41.373,217.583
2.780,-15.371,-40.775,218.007
2.790,-16.268,-40.156,218.409
2.800,-17.175,-39.541,218.804
2.810,-18.020,-38.884,219.137
2.820,-18.859,-38.221,219.462
2.830,-19.691,-37.554,219.774
2.840,-20.532,-36.900,220.081
2.850,-21.356,-36.240,220.355
2.860,-22.157,-35.563,220.609
2.870,-22.930,-34.875,220.824
2.880,-23.664,-34.156,221.020
2.890,-24.414,-33.462,221.205
2.900,-25.112,-32.735,221.345
2.910,-25.790,-31.996,221.474
2.920,-26.457,-31.265,221.571
2.930,-27.129,-30.547,221.663
2.940,-27.765,-29.812,221.725
2.950,-28.383,-29.072,221.769
2.960,-28.975,-28.327,221.789
2.970,-29.548,-27.573,221.793
2.980,-30.103,-26.818,221.780
2.990,-30.661,-26.082,221.755
3.000,-31.162,-25.315,221.693
3.010,-31.660,-24.568,221.611
3.020,-32.137,-23.815,221.515
3.030,-32.635,-23.083,221.434
3.040,-33.072,-22.327,221.303
3.050,-33.522,-21.588,221.179
3.060,-33.952,-20.851,221.040
3.070,-34.373,-20.132,220.881
3.080,-34.782,-19.414,220.719
3.090,-35.161,-18.703,220.526
3.100,-35.515,-17.972,220.331
3.110,-35.881,-17.279,220.127
3.120,-36.244,-16.582,219.934
3.130,-36.574,-15.878,219.719
3.140,-36.902,-15.190,219.491
3.150,-37.212,-14.489,219.266
3.160,-37.494,-13.785,219.020
3.170,-37.753,-13.099,218.751
3.180,-38.037,-12.414,218.508
3.190,-38.307,-11.727,218.259
3.200,-38.578,-11.076,217.998
3.210,-38.826,-10.408,217.727
3.220,-39.080,-9.758,217.467
3.230,-39.307,-9.105,217.184
3.240,-39.531,-8.466,216.906
3.250,-39.744,-7.835,216.625
3.260,-39.965,-7.195,216.348
3.270,-40.150,-6.552,216.053
3.280,-40.332,-5.931,215.757
3.290,-40.475,-5.296,215.445
3.300,-40.633,-4.702,215.123
3.310,-40.796,-4.096,214.819
3.320,-40.920,-3.490,214.504
3.330,-41.075,-2.883,214.198
3.340,-41.190,-2.271,213.891
3.350,-41.294,-1.688,213.571
3.360,-41.398,-1.083,213.256
3.370,-41.532,-0.526,212.948
3.380,-41.625,0.045,212.630
3.390,-41.704,0.571,212.342
3.400,-41.793,1.148,212.017
3.410,-41.898,1.694,211.709
3.420,-41.950,2.273,211.392
3.430,-42.023,2.834,211.073
3.440,-42.066,3.394,210.757
3.450,-42.150,3.909,210.445
3.460,-42.213,4.427,210.121
3.470,-42.268,4.932,209.799
3.480,-42.314,5.481,209.480
3.490,-42.350,5.991,209.161
3.500,-42.363,6.524,208.844
3.510,-42.421,7.017,208.543
3.520,-42.473,7.542,208.235
3.530,-42.483,8.055,207.924
3.540,-42.495,8.582,207.627
3.550,-42.491,9.088,207.324
3.560,-42.478,9.574,207.019
3.570,-42.504,10.041,206.716
3.580,-42.485,10.537,206.409
3.590,-42.494,11.013,206.100
3.600,-42.508,11.450,205.793
3.610,-42.469,11.898,205.484
3.620,-42.422,12.385,205.181
3.630,-42.378,12.856,204.893
3.640,-42.371,13.282,204.604
3.650,-42.307,13.756,204.331
3.660,-42.258,14.205,204.053
3.670,-42.210,14.630,203.764
3.680,-42.166,15.036,203.475
3.690,-42.102,15.471,203.200
3.700,-42.063,15.874,202.925
3.710,-41.983,16.280,202.648
3.720,-41.948,16.717,202.387
3.730,-41.874,17.112,202.130
3.740,-41.767,17.513,201.870
3.750,-41.663,17.907,201.610
3.760,-41.574,18.314,201.348
3.770,-41.505,18.724,201.095
3.780,-41.384,19.107,200.839
3.790,-41.303,19.484,200.607
3.800,-41.176,19.865,200.364
3.810,-41.035,20.234,200.128
3.820,-40.924,20.612,199.880
3.830,-40.780,20.963,199.633
3.840,-40.659,21.326,199.392
3.850,-40.547,21.662,199.158
3.860,-40.385,21.999,198.923
3.870,-40.214,22.387,198.732
3.880,-40.085,22.709,198.503
3.890,-39.969,23.123,198.242
3.900,-39.816,23.461,198.036
3.910,-39.624,23.813,197.846
3.920,-39.421,24.151,197.652
3.930,-39.277,24.452,197.456
3.940,-39.110,24.753,197.261
3.950,-38.891,25.075,197.073
3.960,-38.716,25.393,196.881
3.970,-38.491,25.714,196.699
3.980,-38.307,26.001,196.507
3.990,-38.089,26.317,196.341
4.000,-37.897,26.632,196.181
4.010,-37.668,26.889,196.013
4.020,-37.486,27.159,195.846
4.030,-37.315,27.450,195.684
4.040,-37.093,27.707,195.529
4.050,-36.846,27.989,195.376
4.060,-36.634,28.286,195.237
4.070,-36.390,28.558,195.093
4.080,-36.157,28.804,194.941
4.090,-35.918,29.096,194.812
4.100,-35.701,29.354,194.683
4.110,-35.468,29.608,194.555
4.120,-35.238,29.819,194.432
4.130,-34.974,30.067,194.322
4.140,-34.723,30.326,194.201
4.150,-34.458,30.584,194.089
4.160,-34.247,30.797,193.959
4.170,-33.951,31.005,193.855
4.180,-33.722,31.253,193.740
4.190,-33.447,31.446,193.629
4.200,-33.144,31.695,193.530
4.210,-32.820,31.902,193.439
4.220,-32.511,32.099,193.354
4.230,-32.213,32.309,193.256
4.240,-31.947,32.505,193.164
4.250,-31.660,32.731,193.075
4.260,-31.388,32.872,192.998
4.270,-31.054,33.074,192.946
4.280,-30.764,33.250,192.858
4.290,-30.474,33.426,192.771
4.300,-30.182,33.613,192.703
4.310,-29.872,33.766,192.633
4.320,-29.577,33.920,192.559
4.330,-29.321,34.117,192.465
4.340,-29.037,34.328,192.391
4.350,-28.719,34.504,192.337
4.360,-28.361,34.673,192.273
4.370,-28.074,34.868,192.216
4.380,-27.746,34.993,192.149
4.390,-27.371,35.118,192.122
4.400,-27.051,35.268,192.089
4.410,-26.714,35.415,192.051
4.420,-26.326,35.565,192.050
4.430,-26.019,35.707,191.985
4.440,-25.688,35.799,191.962
4.450,-25.380,35.916,191.921
4.460,-25.057,36.016,191.897
4.470,-24.696,36.172,191.877
4.480,-24.339,36.280,191.864
4.490,-23.983,36.427,191.831
4.500,-23.633,36.516,191.817
4.510,-23.300,36.604,191.784
4.520,-22.921,36.705,191.749
4.530,-22.613,36.815,191.721
4.540,-22.298,36.950,191.681
4.550,-21.945,37.110,191.671
4.560,-21.554,37.206,191.670
4.570,-21.140,37.287,191.685
4.580,-20.824,37.437,191.657
4.590,-20.452,37.533,191.634
4.600,-20.111,37.660,191.599
4.610,-19.721,37.751,191.603
4.620,-19.377,37.832,191.579
4.630,-19.045,37.920,191.570
4.640,-18.709,38.020,191.548
4.650,-18.336,38.081,191.543
4.660,-17.939,38.155,191.549
4.670,-17.561,38.219,191.537
4.680,-17.165,38.281,191.549
4.690,-16.821,38.342,191.529
4.700,-16.494,38.422,191.510
4.710,-16.083,38.492,191.534
4.720,-15.733,38.574,191.520
4.730,-15.339,38.704,191.529
4.740,-14.997,38.761,191.507
4.750,-14.605,38.814,191.495
4.760,-14.223,38.916,191.478
4.770,-13.840,38.989,191.482
4.780,-13.434,39.062,191.509
4.790,-13.069,39.089,191.500
4.800,-12.736,39.199,191.486
4.810,-12.390,39.303,191.480
4.820,-12.048,39.332,191.483
4.830,-11.632,39.428,191.505
4.840,-11.249,39.507,191.504
4.850,-10.839,39.596,191.527
4.860,-10.466,39.660,191.510
4.870,-10.085,39.710,191.513
4.880,-9.767,39.792,191.484
4.890,-9.356,39.853,191.507
4.900,-9.031,39.930,191.483
4.910,-8.698,39.982,191.472
4.920,-8.357,40.053,191.457
4.930,-7.976,40.105,191.461
4.940,-7.656,40.128,191.429
4.950,-7.286,40.140,191.433
4.960,-6.871,40.210,191.461
4.970,-6.439,40.211,191.500
4.980,-6.037,40.212,191.501
4.990,-5.671,40.239,191.501
5.000,-5.261,40.285,191.510
5.010,-4.940,40.257,191.491
5.020,-4.602,40.249,191.483
5.030,-4.236,40.278,191.497
5.040,-3.879,40.297,191.516
5.050,-3.459,40.276,191.530
5.060,-3.076,40.292,191.527
5.070,-2.743,40.301,191.502
5.080,-2.373,40.317,191.502
5.090,-1.994,40.352,191.515
5.100,-1.638,40.319,191.519
5.110,-1.218,40.354,191.546
5.120,-0.828,40.380,191.546
5.130,-0.458,40.389,191.538
5.140,-0.086,40.382,191.537
5.150,0.260,40.335,191.534
5.160,0.641,40.353,191.540
5.170,1.011,40.341,191.550
5.180,1.369,40.314,191.551
5.190,1.725,40.281,191.537
5.200,2.135,40.295,191.552
5.210,2.505,40.284,191.561
5.220,2.870,40.270,191.546
5.230,3.216,40.286,191.535
5.240,3.618,40.284,191.528
5.250,3.995,40.247,191.529
5.260,4.336,40.223,191.506
5.270,4.707,40.175,191.499
5.280,5.051,40.143,191.485
5.290,5.423,40.135,191.482
5.300,5.736,40.080,191.456
5.310,6.094,40.067,191.464
5.320,6.412,40.024,191.442
5.330,6.749,39.982,191.421
5.340,7.102,39.940,191.419
5.350,7.465,39.924,191.416
5.360,7.821,39.888,191.397
5.370,8.236,39.861,191.400
5.380,8.613,39.785,191.349
5.390,8.961,39.752,191.320
5.400,9.341,39.752,191.332
5.410,9.672,39.678,191.331
5.420,10.051,39.679,191.330
5.430,10.379,39.616,191.303
5.440,10.733,39.581,191.272
5.450,11.053,39.522,191.233
5.460,11.414,39.516,191.229
5.470,11.747,39.434,191.204
5.480,12.061,39.370,191.166
5.490,12.425,39.286,191.159
5.500,12.752,39.217,191.126
5.510,13.135,39.163,191.129
5.520,13.470,39.090,191.104
5.530,13.829,39.075,191.089
5.540,14.223,38.997,191.097
5.550,14.591,38.929,191.085
